Time,C.MeteoST_bme280,C.Gas_boiler_supply,C.Kitchen_temp,C.MeteoST_ds18b20
2019-02-28T07:40:00+02:00,1.1,38.2,21.2,1.1
2019-02-28T07:45:00+02:00,1.2,38.7,21.2,1.1
2019-02-28T07:50:00+02:00,1.3,36.3,21.2,1.2
2019-02-28T07:55:00+02:00,1.4,39.5,21.3,1.3
2019-02-28T08:00:00+02:00,1.5,36.9,21.3,1.3
2019-02-28T08:05:00+02:00,1.5,35.8,21.3,1.4
2019-02-28T08:10:00+02:00,1.6,38.5,21.3,1.6
2019-02-28T08:15:00+02:00,1.7,33.4,21.3,1.7
2019-02-28T08:20:00+02:00,2,39.2,21.3,2.5
2019-02-28T08:25:00+02:00,2.6,33.4,21.3,2.6
2019-02-28T08:30:00+02:00,2.8,39.4,21.3,2.7
2019-02-28T08:35:00+02:00,2.5,36.2,21.3,2.1
2019-02-28T08:40:00+02:00,2.6,36.3,21.4,2.9
2019-02-28T08:45:00+02:00,2.7,37.7,21.4,2.2
2019-02-28T08:50:00+02:00,3,34.1,21.4,3.8
2019-02-28T08:55:00+02:00,3.3,39,21.4,3.7
2019-02-28T09:00:00+02:00,3.5,33.4,21.4,3.2
2019-02-28T09:05:00+02:00,3.4,39.3,21.5,3.4
2019-02-28T09:10:00+02:00,3.5,36.2,21.4,3.8
2019-02-28T09:15:00+02:00,3.8,38.4,21.4,4.9
2019-02-28T09:20:00+02:00,3.9,38.5,21.4,3.9
2019-02-28T09:25:00+02:00,4.1,38.6,21.4,4.6
2019-02-28T09:30:00+02:00,4.7,39.3,21.4,5.9
2019-02-28T09:35:00+02:00,5.3,39.7,21.5,7
2019-02-28T09:40:00+02:00,5.5,35.7,21.5,6.2
2019-02-28T09:45:00+02:00,6.1,37.6,21.6,8.4
2019-02-28T09:50:00+02:00,6.4,39.3,21.6,8.1
2019-02-28T09:55:00+02:00,6.4,33.9,21.6,7.4
2019-02-28T10:00:00+02:00,6.7,39.5,21.6,7.7
2019-02-28T10:05:00+02:00,6.7,36.5,21.6,6.7
2019-02-28T10:10:00+02:00,7,38.6,21.6,8.5
2019-02-28T10:15:00+02:00,7.5,38.9,21.7,8.3
2019-02-28T10:20:00+02:00,7.8,38.6,21.7,8.2
2019-02-28T10:25:00+02:00,7.7,33.7,21.6,7.5
2019-02-28T10:30:00+02:00,8,38.3,21.5,9.3
2019-02-28T10:35:00+02:00,8.4,34.6,21.5,8.4
2019-02-28T10:40:00+02:00,9.3,38.4,21.6,10.8
2019-02-28T10:45:00+02:00,8.6,35.9,21.6,8.9
2019-02-28T10:50:00+02:00,8.1,38.6,21.7,7.6
2019-02-28T10:55:00+02:00,7.8,34.2,21.8,7.8
2019-02-28T11:00:00+02:00,7.5,39.2,21.8,7.6
2019-02-28T11:05:00+02:00,7.2,36.9,21.8,6.4
2019-02-28T11:10:00+02:00,7.1,37.9,21.8,6.5
2019-02-28T11:15:00+02:00,7.1,37.9,21.8,6.4
2019-02-28T11:20:00+02:00,7,33.5,21.8,6.4
2019-02-28T11:25:00+02:00,7.1,39.2,21.8,7.1
2019-02-28T11:30:00+02:00,7.3,35.1,21.8,7.6
2019-02-28T11:35:00+02:00,7.5,37.1,21.8,7.1
2019-02-28T11:40:00+02:00,7.7,37.9,21.8,8
2019-02-28T11:45:00+02:00,7.8,33.4,21.9,7.9
2019-02-28T11:50:00+02:00,7.9,38.4,21.9,7.7
2019-02-28T11:55:00+02:00,7.9,34.7,21.9,7.4
2019-02-28T12:00:00+02:00,8,38.7,21.9,8.3
2019-02-28T12:05:00+02:00,8.1,39.4,21.9,7.6
2019-02-28T12:10:00+02:00,8.5,35.7,21.9,8.9
2019-02-28T12:15:00+02:00,8.6,35.1,21.8,8.6
2019-02-28T12:20:00+02:00,8.8,38.8,21.9,9.4
2019-02-28T12:25:00+02:00,9.3,38.6,21.9,9.4
2019-02-28T12:30:00+02:00,9.6,38.6,21.9,8.9
2019-02-28T12:35:00+02:00,9.7,38.6,21.9,9.5
2019-02-28T12:40:00+02:00,9.9,36.3,21.9,10
2019-02-28T12:45:00+02:00,10.2,38.5,21.9,10.3
2019-02-28T12:50:00+02:00,10.2,33.1,21.9,10.1
2019-02-28T12:55:00+02:00,10.4,39.3,21.9,10.4
2019-02-28T13:00:00+02:00,10.6,37.5,21.9,10.4
2019-02-28T13:05:00+02:00,10.5,34.4,21.8,9.6
2019-02-28T13:10:00+02:00,10.5,30.9,21.3,10.3
2019-02-28T13:15:00+02:00,10.7,30.8,21,10.9
2019-02-28T13:20:00+02:00,10.9,29.6,20.8,10.8
2019-02-28T13:25:00+02:00,11.1,32,20.8,10.9
2019-02-28T13:30:00+02:00,11.2,29.8,20.9,10.5
2019-02-28T13:35:00+02:00,11.4,34.7,21.1,11.4
2019-02-28T13:40:00+02:00,11.6,34.2,21.2,11.4
2019-02-28T13:45:00+02:00,11.8,33,21.2,11.6
2019-02-28T13:50:00+02:00,12,32.1,21.3,11.9
2019-02-28T13:55:00+02:00,11.9,32.3,21.3,11
2019-02-28T14:00:00+02:00,12,34.4,21.4,11.2
2019-02-28T14:05:00+02:00,12.1,30.4,21.4,11.7
2019-02-28T14:10:00+02:00,12.1,30.7,21.5,11.8
2019-02-28T14:15:00+02:00,12.2,30.3,21.6,11.3
2019-02-28T14:20:00+02:00,12.4,30.4,21.7,12.1
2019-02-28T14:25:00+02:00,12.7,30.8,21.7,12.5
2019-02-28T14:30:00+02:00,12.6,30.8,21.7,11.8
2019-02-28T14:35:00+02:00,12.7,31.5,21.8,12.3
2019-02-28T14:40:00+02:00,12.7,35.9,21.8,12.5
2019-02-28T14:45:00+02:00,12.8,34,21.9,12.4
2019-02-28T14:50:00+02:00,12.9,31.5,21.9,12.8
2019-02-28T14:55:00+02:00,13,33.4,22,12.8
2019-02-28T15:00:00+02:00,13,34,22,12.9
2019-02-28T15:05:00+02:00,13.1,33.7,22,12.5
2019-02-28T15:10:00+02:00,13.1,33.9,22,12.6
2019-02-28T15:15:00+02:00,13,33.7,22,12.4
2019-02-28T15:20:00+02:00,13,33.2,22,12.8
2019-02-28T15:25:00+02:00,13.1,33,22,12.7
2019-02-28T15:30:00+02:00,13,32.1,22,11.9
2019-02-28T15:35:00+02:00,13,31.9,22,12.9
2019-02-28T15:40:00+02:00,13.1,31.1,22,12.9
2019-02-28T15:45:00+02:00,13.3,31.4,22,12.9
2019-02-28T15:50:00+02:00,13.3,35.2,22.1,13.1
2019-02-28T15:55:00+02:00,13.4,31.8,22.1,12.9
2019-02-28T16:00:00+02:00,13.3,35.9,22.1,12.8
2019-02-28T16:05:00+02:00,13.4,32.5,22.2,13.1
2019-02-28T16:10:00+02:00,13.5,32.5,22.2,12.6
2019-02-28T16:15:00+02:00,13.4,31.9,22.1,12.5
2019-02-28T16:20:00+02:00,13.2,31.8,22,12.7
2019-02-28T16:25:00+02:00,13,31.7,21.9,11.9
2019-02-28T16:30:00+02:00,12.8,31.3,21.9,11.8
2019-02-28T16:35:00+02:00,12.7,29.3,21.8,12.2
2019-02-28T16:40:00+02:00,12.7,29.2,21.8,12.4
2019-02-28T16:45:00+02:00,12.6,30.1,21.8,11.6
2019-02-28T16:50:00+02:00,12.4,34.6,21.8,11.9
2019-02-28T16:55:00+02:00,12.2,31.8,21.8,11.8
2019-02-28T17:00:00+02:00,12.1,30.4,21.8,11.6
2019-02-28T17:05:00+02:00,11.8,31.1,21.7,11.3
2019-02-28T17:10:00+02:00,11.8,32.1,21.7,11.5
2019-02-28T17:15:00+02:00,11.7,32.9,21.6,11.3
2019-02-28T17:20:00+02:00,11.5,34.4,21.6,11
2019-02-28T17:25:00+02:00,11.4,33.1,21.6,10.9
2019-02-28T17:30:00+02:00,11.2,32.6,21.6,10.8
2019-02-28T17:35:00+02:00,11.1,29.8,21.6,10.6
2019-02-28T17:40:00+02:00,11,30.3,21.6,10.7
2019-02-28T17:45:00+02:00,11,32,21.7,10.6
2019-02-28T17:50:00+02:00,10.9,31.5,21.7,10.4
2019-02-28T17:55:00+02:00,10.8,31.9,21.6,10.4
2019-02-28T18:00:00+02:00,10.7,31.2,21.6,10.3
2019-02-28T18:05:00+02:00,10.7,32.2,21.6,9.9
2019-02-28T18:10:00+02:00,10.8,33.3,21.6,10.4
2019-02-28T18:15:00+02:00,10.7,34.4,21.7,10.4
2019-02-28T18:20:00+02:00,10.6,33.1,21.6,9.6
2019-02-28T18:25:00+02:00,10.6,31.9,21.6,9.9
2019-02-28T18:30:00+02:00,10.5,35.9,21.6,10.1
2019-02-28T18:35:00+02:00,10.4,29.3,21.5,9.8
2019-02-28T18:40:00+02:00,10.3,30.3,21.5,10
2019-02-28T18:45:00+02:00,10.2,31.2,21.6,9.6
2019-02-28T18:50:00+02:00,10.1,31.1,21.5,9.6
2019-02-28T18:55:00+02:00,10,31.9,21.5,9.5
2019-02-28T19:00:00+02:00,10,30.1,21.6,9.6
2019-02-28T19:05:00+02:00,10.1,32.9,21.7,9.6
2019-02-28T19:10:00+02:00,10,33.2,21.8,9
2019-02-28T19:15:00+02:00,10,33.3,21.7,9.1
2019-02-28T19:20:00+02:00,10,31.8,21.6,9.6
2019-02-28T19:25:00+02:00,10,34.7,21.6,9.6
2019-02-28T19:30:00+02:00,10.2,30.9,21.6,9.9
2019-02-28T19:35:00+02:00,10.3,36.5,21.6,9.9
2019-02-28T19:40:00+02:00,10.3,36.5,21.6,9.9
2019-02-28T19:45:00+02:00,10.1,35.4,21.6,9.6
2019-02-28T19:50:00+02:00,10,33.4,21.6,9.4
2019-02-28T19:55:00+02:00,9.9,32.8,21.6,9.4
2019-02-28T20:00:00+02:00,9.8,32.7,21.5,9.4
2019-02-28T20:05:00+02:00,9.6,33.2,21.5,9
2019-02-28T20:10:00+02:00,9.5,34.3,21.5,9
2019-02-28T20:15:00+02:00,9.4,33.2,21.5,8.9
2019-02-28T20:20:00+02:00,9.3,32.8,21.5,8.9
2019-02-28T20:25:00+02:00,9.2,32,21.5,8.8
2019-02-28T20:30:00+02:00,9.1,30.8,21.5,8.8
2019-02-28T20:35:00+02:00,9.1,31,21.5,8.5
2019-02-28T20:40:00+02:00,9.1,29.8,21.5,8.7
2019-02-28T20:45:00+02:00,9.1,29.7,21.4,8.8
2019-02-28T20:50:00+02:00,9.1,30.3,21.4,8.6
2019-02-28T20:55:00+02:00,9.1,29.6,21.4,8.2
2019-02-28T21:00:00+02:00,9.2,30.4,21.4,8.8
2019-02-28T21:05:00+02:00,9.2,30.9,21.4,8.8
2019-02-28T21:10:00+02:00,9.2,34.3,21.4,8.9
2019-02-28T21:15:00+02:00,9.2,33.2,21.5,8.8
2019-02-28T21:20:00+02:00,9.3,34.4,21.7,8.8
2019-02-28T21:25:00+02:00,9.1,30.1,21.6,8.6
2019-02-28T21:30:00+02:00,9,36.4,21.3,8.6
2019-02-28T21:35:00+02:00,9,42.6,20.9,8.5
2019-02-28T21:40:00+02:00,8.9,44.1,20.5,8.4
2019-02-28T21:45:00+02:00,8.8,46.4,20.7,8.4
2019-02-28T21:50:00+02:00,8.7,47.2,21,8.3
2019-02-28T21:55:00+02:00,8.8,36.1,21.1,7.9
2019-02-28T22:00:00+02:00,9,34.2,21.1,8.8
2019-02-28T22:05:00+02:00,9.1,33.1,21.1,8.2
2019-02-28T22:10:00+02:00,9,32.7,21.2,8.5
2019-02-28T22:15:00+02:00,8.8,32.6,21.2,8.2
2019-02-28T22:20:00+02:00,8.6,33.9,21.2,8.2
2019-02-28T22:25:00+02:00,8.6,31.8,21.2,8.2
2019-02-28T22:30:00+02:00,8.6,31.5,21.1,8.3
2019-02-28T22:35:00+02:00,8.5,36.2,21.1,8.2
2019-02-28T22:40:00+02:00,8.5,34.8,21.2,8.1
2019-02-28T22:45:00+02:00,8.5,34.2,21.3,8.1
2019-02-28T22:50:00+02:00,8.5,30.1,21.3,7.9
2019-02-28T22:55:00+02:00,8.2,32.4,21.3,6.9
2019-02-28T23:00:00+02:00,8,34.1,21.4,7.5
2019-02-28T23:05:00+02:00,7.9,32.7,21.3,7.5
2019-02-28T23:10:00+02:00,8,34.7,21.4,7.6
2019-02-28T23:15:00+02:00,8,33.9,21.4,7.7
2019-02-28T23:20:00+02:00,8.2,32.7,21.4,7.2
2019-02-28T23:25:00+02:00,8.3,31.6,21.4,7.4
2019-02-28T23:30:00+02:00,8.3,32.7,21.4,7.9
2019-02-28T23:35:00+02:00,8.3,31.6,21.4,7.2
2019-02-28T23:40:00+02:00,8.2,30.4,21.4,7.8
2019-02-28T23:45:00+02:00,8.1,29.9,21.4,7.7
2019-02-28T23:50:00+02:00,8,30.1,21.4,6.9
2019-02-28T23:55:00+02:00,7.9,29.7,21.4,7.2
2019-03-01T00:00:00+02:00,7.7,28.9,21.4,6.6
2019-03-01T00:05:00+02:00,7.7,29.7,21.4,7.2
2019-03-01T00:10:00+02:00,7.6,29.9,21.4,6.6
2019-03-01T00:15:00+02:00,7.5,29.8,21.4,7.1
2019-03-01T00:20:00+02:00,7.4,30.2,21.4,6.9
2019-03-01T00:25:00+02:00,7.3,28.9,21.4,6.7
2019-03-01T00:30:00+02:00,7.2,30.1,21.4,6
2019-03-01T00:35:00+02:00,7.3,29.8,21.4,6.9
2019-03-01T00:40:00+02:00,7.4,31,21.4,7.1
2019-03-01T00:45:00+02:00,7.6,30.4,21.4,7.4
2019-03-01T00:50:00+02:00,7.8,30.9,21.4,7.4
2019-03-01T00:55:00+02:00,7.8,29.9,21.4,7.3
2019-03-01T01:00:00+02:00,7.9,31.2,21.4,7.5
2019-03-01T01:05:00+02:00,7.9,31.6,21.3,7.6
2019-03-01T01:10:00+02:00,8,30.9,21.4,7.6
2019-03-01T01:15:00+02:00,7.9,30.9,21.4,7.2
2019-03-01T01:20:00+02:00,7.8,31.3,21.3,7.4
2019-03-01T01:25:00+02:00,7.8,32.1,21.4,7.4
2019-03-01T01:30:00+02:00,7.8,33.3,21.4,7.4
2019-03-01T01:35:00+02:00,7.8,31.6,21.3,7.4
2019-03-01T01:40:00+02:00,7.7,33.1,21.3,6.5
2019-03-01T01:45:00+02:00,7.7,34.4,21.3,7.2
2019-03-01T01:50:00+02:00,7.6,34.3,21.3,7.1
2019-03-01T01:55:00+02:00,7.6,34.3,21.3,7.1
2019-03-01T02:00:00+02:00,7.6,34.1,21.3,6.7
2019-03-01T02:05:00+02:00,7.7,34,21.3,6.6
2019-03-01T02:10:00+02:00,7.5,33.7,21.3,6.8
2019-03-01T02:15:00+02:00,7.3,33.8,21.3,6.8
2019-03-01T02:20:00+02:00,7.2,33.5,21.3,6.6
2019-03-01T02:25:00+02:00,7.2,32.7,21.3,6.7
2019-03-01T02:30:00+02:00,7.2,33.3,21.3,6.8
2019-03-01T02:35:00+02:00,7.1,32.1,21.3,6.7
2019-03-01T02:40:00+02:00,7.1,31.3,21.3,6.6
2019-03-01T02:45:00+02:00,7,31.8,21.3,6.4
2019-03-01T02:50:00+02:00,6.8,31.2,21.3,5.6
2019-03-01T02:55:00+02:00,6.7,31.7,21.3,5.6
2019-03-01T03:00:00+02:00,6.7,30.7,21.3,5.6
2019-03-01T03:05:00+02:00,6.7,29.8,21.3,6.1
2019-03-01T03:10:00+02:00,6.6,29.6,21.3,5.6
2019-03-01T03:15:00+02:00,6.5,29.8,21.3,6
2019-03-01T03:20:00+02:00,6.4,29.5,21.3,5.9
2019-03-01T03:25:00+02:00,6.3,29.7,21.3,5.2
2019-03-01T03:30:00+02:00,6.2,29.6,21.3,5.1
2019-03-01T03:35:00+02:00,6.1,30.5,21.3,5.6
2019-03-01T03:40:00+02:00,6,29.9,21.3,5.4
2019-03-01T03:45:00+02:00,6,29.8,21.3,5.5
2019-03-01T03:50:00+02:00,5.9,30.3,21.3,5.4
2019-03-01T03:55:00+02:00,5.8,30.4,21.3,5.3
2019-03-01T04:00:00+02:00,5.7,30.7,21.3,4.6
2019-03-01T04:05:00+02:00,5.8,31.2,21.3,4.9
2019-03-01T04:10:00+02:00,5.8,30.8,21.3,5.4
2019-03-01T04:15:00+02:00,5.7,30.9,21.3,5.3
2019-03-01T04:20:00+02:00,5.7,31.1,21.3,5.3
2019-03-01T04:25:00+02:00,5.7,32.3,21.3,5.4
2019-03-01T04:30:00+02:00,5.8,31.8,21.3,5.4
2019-03-01T04:35:00+02:00,5.8,32.7,21.3,5.4
2019-03-01T04:40:00+02:00,5.8,34.1,21.3,4.8
2019-03-01T04:45:00+02:00,5.8,33.5,21.3,5.6
2019-03-01T04:50:00+02:00,5.8,34.1,21.3,5.4
2019-03-01T04:55:00+02:00,5.7,34.1,21.3,5.2
2019-03-01T05:00:00+02:00,5.7,33,21.3,5.2
2019-03-01T05:05:00+02:00,5.5,34.4,21.2,5.1
2019-03-01T05:10:00+02:00,5.4,32.9,21.3,4.8
2019-03-01T05:15:00+02:00,5.2,32.3,21.2,3.9
2019-03-01T05:20:00+02:00,5.1,32.7,21.2,4
2019-03-01T05:25:00+02:00,5.2,32.8,21.3,4.6
2019-03-01T05:30:00+02:00,5.1,32.4,21.3,4.1
2019-03-01T05:35:00+02:00,5.1,31.8,21.3,4.6
2019-03-01T05:40:00+02:00,5,31.8,21.3,4.5
2019-03-01T05:45:00+02:00,4.9,31.8,21.2,4.4
2019-03-01T05:50:00+02:00,4.9,30.3,21.2,4.6
2019-03-01T05:55:00+02:00,4.9,30.2,21.2,4.5
2019-03-01T06:00:00+02:00,5,30.4,21.2,4.6
2019-03-01T06:05:00+02:00,4.9,29.5,21.2,4.6
2019-03-01T06:10:00+02:00,5,29.1,21.2,4.7
2019-03-01T06:15:00+02:00,5,29.7,21.2,4.4
2019-03-01T06:20:00+02:00,4.9,28.8,21.2,4.4
2019-03-01T06:25:00+02:00,4.9,29.9,21.2,4.4
2019-03-01T06:30:00+02:00,4.8,29.4,21.2,3.7
2019-03-01T06:35:00+02:00,4.7,30.3,21.2,4.1
2019-03-01T06:40:00+02:00,4.6,32.7,21.2,4.1
2019-03-01T06:45:00+02:00,4.6,32.7,21.4,4.2
2019-03-01T06:50:00+02:00,4.6,32,20.4,4.2
2019-03-01T06:55:00+02:00,4.6,30.8,19.9,4
2019-03-01T07:00:00+02:00,4.6,30.6,19.8,4.2
2019-03-01T07:05:00+02:00,4.6,33.1,19.3,3.6
2019-03-01T07:10:00+02:00,4.6,33.9,18.9,3.6
2019-03-01T07:15:00+02:00,4.6,31.8,18.7,4.4
2019-03-01T07:20:00+02:00,4.7,42.9,19.4,4.5
2019-03-01T07:25:00+02:00,4.8,35.2,20,3.8
2019-03-01T07:30:00+02:00,4.9,31.1,20.2,4.1
2019-03-01T07:35:00+02:00,5.1,30.5,20.3,4.7
2019-03-01T07:40:00+02:00,5.2,31.6,20.4,4.7
2019-03-01T07:45:00+02:00,5.3,32.2,20.5,5.1
2019-03-01T07:50:00+02:00,5.5,31.2,20.5,4.6
2019-03-01T07:55:00+02:00,5.7,31.8,20.6,5.4
2019-03-01T08:00:00+02:00,5.8,34.2,20.6,5.5
2019-03-01T08:05:00+02:00,5.9,33.5,20.7,5.6
2019-03-01T08:10:00+02:00,6,33.4,20.7,5.6
2019-03-01T08:15:00+02:00,6.1,33.2,20.8,5.8
2019-03-01T08:20:00+02:00,6.5,32.4,20.7,6.2
2019-03-01T08:25:00+02:00,7.5,32.3,20.7,6.7
2019-03-01T08:30:00+02:00,7.5,31.3,20.8,7
2019-03-01T08:35:00+02:00,7.6,30.7,20.8,7.6
2019-03-01T08:40:00+02:00,7.7,29.7,20.9,7.8
2019-03-01T08:45:00+02:00,7.5,29.4,20.9,7.7
2019-03-01T08:50:00+02:00,7.5,29.6,20.9,8.3
2019-03-01T08:55:00+02:00,7.4,29.6,20.9,8.4
2019-03-01T09:00:00+02:00,7.3,29.8,20.9,8.1
2019-03-01T09:05:00+02:00,7.3,30.1,21,7.6
2019-03-01T09:10:00+02:00,7.3,33.7,21,7.7
2019-03-01T09:15:00+02:00,7.4,33.3,21,8.1
2019-03-01T09:20:00+02:00,7.4,34.5,21,8.3
2019-03-01T09:25:00+02:00,7.4,32.9,21,7.9
2019-03-01T09:30:00+02:00,7.6,34.9,21,8.4
2019-03-01T09:35:00+02:00,7.4,32.4,21.1,7.8
2019-03-01T09:40:00+02:00,7.5,32.4,21.1,7.1
2019-03-01T09:45:00+02:00,7.4,40.5,21.1,8.1
2019-03-01T09:50:00+02:00,7.6,36.4,21.1,7.5
2019-03-01T09:55:00+02:00,7,38.4,21.2,6.4
2019-03-01T10:00:00+02:00,6.8,34.9,21.2,6.5
2019-03-01T10:05:00+02:00,6.8,35.2,21.2,7.1
2019-03-01T10:10:00+02:00,7.2,32.9,21.2,7.1
2019-03-01T10:15:00+02:00,7.3,31.5,21.2,7.7
2019-03-01T10:20:00+02:00,7,35.4,21.2,6.5
2019-03-01T10:25:00+02:00,7.2,37.1,21.2,6.9
2019-03-01T10:30:00+02:00,7.3,32.8,21.2,7.2
2019-03-01T10:35:00+02:00,7.1,32.1,21.3,6.6
2019-03-01T10:40:00+02:00,7,36,21.3,5.9
2019-03-01T10:45:00+02:00,6.9,38.6,21.3,6.7
2019-03-01T10:50:00+02:00,6.8,30.2,21.2,5.9
2019-03-01T10:55:00+02:00,6.6,30.8,21.2,5.9
2019-03-01T11:00:00+02:00,7.7,30.9,21.2,8.2
2019-03-01T11:05:00+02:00,8.3,31.9,21.2,7.5
2019-03-01T11:10:00+02:00,7.4,29.6,21.2,6.9
2019-03-01T11:15:00+02:00,7.1,34.5,21.1,6.1
2019-03-01T11:20:00+02:00,7,32,21.2,6.1
2019-03-01T11:25:00+02:00,6.9,36.2,21.1,5.9
2019-03-01T11:30:00+02:00,6.8,29.3,21,5.9
2019-03-01T11:35:00+02:00,6.9,29.9,21.1,6.1
2019-03-01T11:40:00+02:00,6.8,32.1,21,6.5
2019-03-01T11:45:00+02:00,6.9,33.3,21,6.2
2019-03-01T11:50:00+02:00,7,34.1,20.9,6.9
2019-03-01T11:55:00+02:00,6.9,33.6,20.9,6.9
2019-03-01T12:00:00+02:00,6.9,28.4,20.9,6.7
2019-03-01T12:05:00+02:00,6.9,30.3,20.8,6.7
2019-03-01T12:10:00+02:00,6.9,31.2,20.9,6.1
2019-03-01T12:15:00+02:00,7,31.4,21,6.5
2019-03-01T12:20:00+02:00,6.9,34.1,20.9,6.7
2019-03-01T12:25:00+02:00,6.9,34,20.9,5.9
2019-03-01T12:30:00+02:00,6.9,32.7,20.9,6.6
2019-03-01T12:35:00+02:00,7.1,29.3,20.9,6.6
2019-03-01T12:40:00+02:00,7.3,29.9,20.9,6.5
2019-03-01T12:45:00+02:00,7.5,30.2,20.9,7.4
2019-03-01T12:50:00+02:00,7.7,31.3,20.9,7.7
2019-03-01T12:55:00+02:00,7.8,31.1,20.8,6.7
2019-03-01T13:00:00+02:00,7.6,32.6,20.8,7.3
2019-03-01T13:05:00+02:00,7.7,32.6,20.8,6.9
2019-03-01T13:10:00+02:00,7.6,33.6,20.8,7.4
2019-03-01T13:15:00+02:00,7.8,33.9,20.8,7.2
2019-03-01T13:20:00+02:00,7.8,31.9,20.8,6.9
2019-03-01T13:25:00+02:00,8.1,31.1,20.8,7.7
2019-03-01T13:30:00+02:00,8.1,29.1,20.9,7.7
2019-03-01T13:35:00+02:00,8.2,31.1,20.8,7.4
2019-03-01T13:40:00+02:00,8.1,32.6,20.9,6.9
2019-03-01T13:45:00+02:00,7.8,33,20.9,7.4
2019-03-01T13:50:00+02:00,7.9,33.5,20.9,7.4
2019-03-01T13:55:00+02:00,7.9,34.2,21,7.4
2019-03-01T14:00:00+02:00,8,33,21,7.6
2019-03-01T14:05:00+02:00,8,30.8,21,7.8
2019-03-01T14:10:00+02:00,8,29.7,21,7.7
2019-03-01T14:15:00+02:00,8,34.4,21.1,7.7
2019-03-01T14:20:00+02:00,8.1,29.7,21.2,7.9
2019-03-01T14:25:00+02:00,8,29.9,21.2,7.3
2019-03-01T14:30:00+02:00,8,29.9,21.2,7.8
2019-03-01T14:35:00+02:00,8,30.3,21.2,7.7
2019-03-01T14:40:00+02:00,8.2,30.6,21.4,7.3
2019-03-01T14:45:00+02:00,8.4,32.1,21.6,7.4
2019-03-01T14:50:00+02:00,8.4,32.4,21.6,7.9
2019-03-01T14:55:00+02:00,8.3,33.1,21.6,7.8
2019-03-01T15:00:00+02:00,8.3,34.2,21.6,7.4
2019-03-01T15:05:00+02:00,8.3,33.7,21.6,7.7
2019-03-01T15:10:00+02:00,8.2,33.7,21.6,7.8
2019-03-01T15:15:00+02:00,8.3,33.1,21.7,7.3
2019-03-01T15:20:00+02:00,8.3,32.1,21.7,7.4
2019-03-01T15:25:00+02:00,8.2,32.1,21.8,7.7
2019-03-01T15:30:00+02:00,8.1,35.2,21.8,7.9
2019-03-01T15:35:00+02:00,8.1,31.8,21.7,7.8
2019-03-01T15:40:00+02:00,8.1,30.1,21.7,7
2019-03-01T15:45:00+02:00,8.2,29.9,21.6,7.9
2019-03-01T15:50:00+02:00,8.4,29.8,21.7,8.3
2019-03-01T15:55:00+02:00,8.4,35,21.7,8.1
2019-03-01T16:00:00+02:00,8.4,34.2,21.6,8.3
2019-03-01T16:05:00+02:00,8.5,33.2,21.6,7.8
2019-03-01T16:10:00+02:00,8.6,32.6,21.6,8.3
2019-03-01T16:15:00+02:00,8.5,32.2,21.6,8.2
2019-03-01T16:20:00+02:00,8.4,29.9,21.7,7.9
2019-03-01T16:25:00+02:00,8.3,29.7,21.7,7.7
2019-03-01T16:30:00+02:00,8.1,30.4,21.7,7.7
2019-03-01T16:35:00+02:00,8.1,30.2,21.7,7.8
2019-03-01T16:40:00+02:00,8,30.5,21.7,7.6
2019-03-01T16:45:00+02:00,7.9,32.4,21.6,6.7
2019-03-01T16:50:00+02:00,7.6,33.2,21.6,6.9
2019-03-01T16:55:00+02:00,7.4,33.2,21.6,6.9
2019-03-01T17:00:00+02:00,7.2,34.2,21.5,6.7
2019-03-01T17:05:00+02:00,7.1,33.1,21.4,6.1
2019-03-01T17:10:00+02:00,7,32.1,21.4,6.5
2019-03-01T17:15:00+02:00,6.9,30.6,21.3,6.4
2019-03-01T17:20:00+02:00,6.8,29.6,21.3,6.2
2019-03-01T17:25:00+02:00,6.6,29.8,21.3,5.9
2019-03-01T17:30:00+02:00,6.4,30.4,21.3,5.3
2019-03-01T17:35:00+02:00,6.3,31.8,21.2,5.7
2019-03-01T17:40:00+02:00,6.2,32.2,21.2,5.6
2019-03-01T17:45:00+02:00,6.1,32.7,21.2,5.4
2019-03-01T17:50:00+02:00,5.9,33.5,21.2,5.2
2019-03-01T17:55:00+02:00,5.8,30.8,21.1,5.2
2019-03-01T18:00:00+02:00,5.6,35.7,21.1,4.9
2019-03-01T18:05:00+02:00,5.5,34.9,21.2,4.9
2019-03-01T18:10:00+02:00,5.5,29.6,21.1,4.2
2019-03-01T18:15:00+02:00,5.4,32.9,20.9,4.7
2019-03-01T18:20:00+02:00,5.3,32,20.8,4.2
2019-03-01T18:25:00+02:00,5.2,31.9,20.9,4.7
2019-03-01T18:30:00+02:00,5.2,31.2,20.9,4.7
2019-03-01T18:35:00+02:00,5.1,33.2,21,4.5
2019-03-01T18:40:00+02:00,5,34.4,21.1,4.4
2019-03-01T18:45:00+02:00,5.1,32.9,21.1,3.9
2019-03-01T18:50:00+02:00,5,32.3,21.1,4.4
2019-03-01T18:55:00+02:00,5,32.1,21.1,4.4
2019-03-01T19:00:00+02:00,5,31.1,21.1,4.4
2019-03-01T19:05:00+02:00,4.9,29.6,21.1,3.9
2019-03-01T19:10:00+02:00,4.7,30.3,21.1,3.7
2019-03-01T19:15:00+02:00,4.6,31.6,21.1,3.6
2019-03-01T19:20:00+02:00,4.5,36.7,21.1,3.4
2019-03-01T19:25:00+02:00,4.5,31.6,21.1,3.2
